cliente,poupanca,cdb,renda,segmentacao,seguro
748013154,"1309,00","138,00","13139,00",40,0
720714526,"316,00","4144,00","10621,00",40,1
722300797,"1252,00","6097,00","39732,00",40,1
857691692,"1460,00","9533,00","9511,00",40,1
774369350,"1294,00","7875,00","34748,00",40,1
857977798,"1242,00","6762,00","52451,00",40,1
729484919,"784,00","6131,00","15570,00",45,1
733320116,"537,00","8883,00","32594,00",35,1
845509165,"326,00","4495,00","26572,00",25,1
755863330,"78,00","1405,00","45467,00",48,1
716837339,"1168,00","5579,00","95949,00",40,1
876054020,"1320,00","7579,00","34894,00",40,0
809763295,"1066,00","1186,00","27458,00",40,1
762199758,"388,00","6426,00","49372,00",40,1
726127080,"1114,00","5129,00","37352,00",77,1
881837421,"411,00","5847,00","14494,00",24,0
807305313,"342,00","2033,00","37912,00",55,1
865378627,"429,00","9263,00","7628,00",40,0
825450280,"417,00","9765,00","64070,00",40,1
756380301,"1070,00","9079,00","24334,00",35,1
849503390,"1238,00","5405,00","92516,00",60,1
704180820,"895,00","6607,00","51096,00",40,0
834159972,"290,00","2806,00","6368,00",45,1
890616982,"1282,00","4280,00","93507,00",85,1
753028355,"357,00","2881,00","18559,00",40,1
803289827,"348,00","7636,00","87593,00",50,1
703214520,"1180,00","8843,00","95688,00",72,0
726698162,"164,00","7751,00","45206,00",40,1
746107057,"1066,00","7239,00","18549,00",12,1
875953008,"1339,00","8045,00","42277,00",30,0
844993664,"1140,00","62,00","57289,00",60,1
755294167,"420,00","6481,00","64891,00",40,1
819192692,"1128,00","3290,00","57074,00",40,1
797947419,"786,00","6577,00","23077,00",40,0
889639121,"875,00","6626,00","55078,00",40,1
800807324,"1282,00","9831,00","82425,00",15,0
753456693,"1494,00","7956,00","27071,00",40,1
775951887,"610,00","2444,00","20225,00",40,0
734234443,"1135,00","3287,00","66869,00",60,1
723161687,"1373,00","9954,00","85163,00",20,1
727889513,"800,00","8856,00","41784,00",40,1
708622594,"1493,00","1591,00","84251,00",40,1
746646601,"1352,00","1202,00","96113,00",50,1
893158620,"128,00","9089,00","30081,00",60,1
879430467,"613,00","3914,00","66695,00",40,1
770114475,"643,00","2103,00","82519,00",36,0
787609675,"763,00","6041,00","28053,00",72,1
882957081,"1003,00","9405,00","87165,00",40,0
770429590,"830,00","7995,00","90416,00",40,0
833486258,"1004,00","4224,00","45643,00",70,1
722638703,"487,00","923,00","19488,00",32,0
754057763,"941,00","6354,00","23348,00",40,0
803877375,"635,00","6432,00","54944,00",45,0
895372170,"641,00","8428,00","86809,00",70,1
709619745,"1180,00","5446,00","96707,00",20,1
722240544,"1039,00","9664,00","31381,00",20,1
819220886,"936,00","9459,00","43826,00",50,1
763498676,"1103,00","5783,00","34162,00",40,1
768429802,"888,00","133,00","55790,00",48,0
832225032,"1008,00","7020,00","65990,00",21,1
800217772,"855,00","6018,00","61625,00",20,1
725069944,"660,00","8443,00","29108,00",40,1
765698274,"687,00","8994,00","23335,00",40,1
784394295,"1029,00","4263,00","55695,00",40,1
831162317,"899,00","176,00","69687,00",40,1
726741032,"1066,00","4529,00","41417,00",40,1
780829246,"726,00","1579,00","43674,00",40,1
821742169,"1112,00","2499,00","22631,00",40,1
748950637,"571,00","8518,00","21464,00",40,1
765843070,"48,00","881,00","30628,00",38,1
858661882,"1452,00","9899,00","80991,00",60,1
807274838,"1467,00","6891,00","84620,00",40,0
755834847,"628,00","2207,00","75702,00",40,1
717720126,"109,00","9201,00","42276,00",40,1
799653879,"658,00","4885,00","76205,00",50,1
700417766,"813,00","4115,00","23637,00",30,0
781348836,"552,00","3209,00","12493,00",50,1
705482596,"421,00","5975,00","81973,00",64,1
890230793,"1006,00","1685,00","19224,00",40,1
775549252,"71,00","5463,00","97735,00",40,0
811771219,"664,00","111,00","25702,00",39,0
756177463,"53,00","4215,00","25337,00",65,1
733951980,"78,00","3033,00","12100,00",40,1
716602318,"485,00","401,00","24224,00",30,0
741623619,"989,00","5380,00","70378,00",60,0
881320863,"890,00","5538,00","97250,00",40,0
808401431,"42,00","5154,00","7767,00",40,1
768746846,"294,00","1022,00","95827,00",35,1
744085536,"1229,00","2504,00","45712,00",35,0
869933974,"569,00","4405,00","24755,00",84,1
843219908,"975,00","1244,00","22441,00",50,1
831484262,"1070,00","1286,00","38190,00",12,1
705839595,"146,00","8443,00","52676,00",50,1
788668256,"452,00","2438,00","94407,00",40,0
791452371,"316,00","3413,00","52327,00",16,1
737057375,"897,00","6199,00","61974,00",40,1
726743968,"1270,00","4103,00","85816,00",40,1
846301661,"607,00","9638,00","76598,00",40,0
849392618,"862,00","5183,00","92098,00",40,0
773898204,"331,00","5141,00","25361,00",45,1
845861485,"1325,00","3103,00","90715,00",80,1
898832533,"460,00","1077,00","56843,00",40,1
869364809,"1078,00","3110,00","88658,00",20,1
786907104,"1300,00","466,00","48585,00",40,1
822757804,"809,00","7040,00","67421,00",40,1
846593367,"614,00","2167,00","46673,00",65,1
805389403,"1243,00","7902,00","28916,00",99,1
714676618,"1191,00","7163,00","50652,00",40,1
776613793,"346,00","3641,00","5577,00",40,1
706251861,"485,00","2955,00","5125,00",40,1
733438835,"1345,00","2558,00","39806,00",40,1
808343950,"1227,00","1897,00","70123,00",30,1
765580122,"1333,00","2742,00","44265,00",40,0
828261941,"512,00","2074,00","60511,00",40,0
895996039,"405,00","7429,00","37436,00",20,0
817576233,"381,00","73,00","26331,00",50,0
774934801,"616,00","3840,00","78397,00",60,1
774272917,"610,00","3947,00","71338,00",40,0
734886783,"815,00","9902,00","95184,00",20,1
726262949,"318,00","7674,00","75022,00",40,1
874987349,"851,00","8159,00","24240,00",40,1
769200042,"717,00","8643,00","9925,00",40,1
796864603,"736,00","9426,00","37668,00",40,1
773810411,"529,00","614,00","82895,00",25,1
708305962,"444,00","7585,00","78923,00",30,1
799105233,"1218,00","2371,00","12403,00",40,1
723184839,"21,00","6988,00","68866,00",40,1
707503303,"797,00","8063,00","9031,00",40,0
770726893,"1439,00","2636,00","72891,00",40,1
738731868,"424,00","8034,00","54347,00",40,1
867412235,"106,00","1819,00","18207,00",30,1
877218694,"1284,00","7806,00","72641,00",40,0
761738124,"417,00","1702,00","35094,00",30,0
761483070,"653,00","9471,00","92416,00",40,1
824964241,"721,00","7111,00","43277,00",50,1
705848278,"246,00","1074,00","5999,00",40,1
797212164,"1302,00","4208,00","13157,00",50,1
709827982,"1165,00","87,00","68861,00",40,1
703400054,"1230,00","827,00","31713,00",60,0
847104823,"1409,00","1453,00","58838,00",40,0
701095650,"71,00","1040,00","75051,00",50,1
885566063,"455,00","6387,00","62800,00",40,1
714223246,"423,00","7303,00","63159,00",70,0
776959168,"670,00","7554,00","5825,00",9,0
722546206,"370,00","6623,00","54725,00",50,0
857074576,"211,00","9627,00","99627,00",26,1
824973521,"350,00","292,00","79524,00",15,0
855774471,"963,00","1867,00","57091,00",7,1
861139864,"1126,00","8369,00","21831,00",60,1
774609877,"1392,00","4252,00","22852,00",45,1
774641180,"651,00","8310,00","88472,00",30,0
845274588,"789,00","8921,00","23085,00",40,1
725155180,"1130,00","860,00","5057,00",40,1
734928349,"424,00","108,00","16120,00",40,1
725945448,"344,00","8733,00","60951,00",40,1
867803929,"496,00","4293,00","74289,00",36,1
896572901,"690,00","4104,00","14701,00",40,1
742938149,"747,00","6478,00","31980,00",16,1
804775765,"1258,00","7946,00","13638,00",40,0
854906361,"1468,00","2265,00","33581,00",40,0
731312975,"183,00","7457,00","57947,00",40,1
780788308,"1023,00","9957,00","88385,00",40,1
760102965,"1389,00","1030,00","81512,00",55,1
848071003,"530,00","4008,00","89247,00",35,1
784363377,"1373,00","3422,00","34833,00",30,1
813746929,"167,00","4863,00","23688,00",40,1
766924990,"1144,00","5970,00","59278,00",40,1
886563233,"908,00","64,00","84797,00",40,0
816838176,"661,00","8412,00","99192,00",48,1
837415674,"1096,00","4461,00","61201,00",20,0
790319656,"147,00","4164,00","13136,00",35,1
845579341,"494,00","571,00","22921,00",72,1
815634975,"106,00","782,00","36803,00",40,0
702272898,"977,00","3602,00","75124,00",40,1
730434826,"764,00","1155,00","61333,00",44,1
872533672,"1295,00","4216,00","25020,00",40,1
836244653,"19,00","9969,00","97718,00",30,0
839233232,"422,00","8559,00","20901,00",25,1
776254099,"500,00","8908,00","73130,00",40,1
810107504,"1115,00","2196,00","54812,00",32,0
765399323,"1246,00","4412,00","36120,00",17,1
753856632,"26,00","7818,00","64746,00",40,1
810233944,"708,00","3719,00","6242,00",60,1
791758976,"1331,00","6624,00","74622,00",40,1
892626983,"462,00","63,00","89251,00",50,0
857035283,"382,00","8378,00","9219,00",30,0
726416098,"508,00","1906,00","32405,00",40,1
848713983,"1244,00","3739,00","50922,00",40,1
878414335,"110,00","5789,00","96750,00",60,1
856432071,"941,00","5698,00","54418,00",40,0
751376742,"1445,00","8771,00","99564,00",20,1
877028014,"35,00","1070,00","66732,00",19,0
711562025,"259,00","6713,00","88376,00",40,0
745639510,"707,00","1877,00","17389,00",40,1
890381853,"1077,00","5038,00","7281,00",70,1
879129413,"1322,00","4253,00","27409,00",35,0
759449281,"1139,00","1649,00","91349,00",26,1
796973587,"966,00","5850,00","95987,00",38,0
860375960,"732,00","8947,00","9192,00",40,1
816324740,"407,00","3585,00","53323,00",40,1
832307847,"525,00","6169,00","98564,00",50,1
889011990,"55,00","1441,00","22407,00",40,1
716939278,"267,00","1487,00","17857,00",40,0
887067244,"732,00","2614,00","82779,00",35,0
706237878,"1192,00","8579,00","80679,00",45,1
781431762,"301,00","3974,00","86154,00",40,1
834106054,"471,00","6894,00","83090,00",40,1
780359830,"357,00","1057,00","56429,00",30,0
779581245,"1382,00","2076,00","33517,00",40,1
787396584,"1362,00","3781,00","36155,00",55,0
753944768,"111,00","431,00","79748,00",32,1
844484126,"498,00","2167,00","60259,00",45,1
873400586,"1442,00","2717,00","92403,00",40,1
887689211,"820,00","5457,00","32204,00",40,1
887058630,"924,00","765,00","50160,00",35,0
758317639,"442,00","301,00","93014,00",38,0
829195147,"470,00","9471,00","51921,00",40,1
880980006,"936,00","4991,00","66808,00",32,1
715672627,"1024,00","4759,00","54707,00",40,1
795821259,"812,00","7895,00","80722,00",40,0
705617404,"1441,00","9601,00","98245,00",40,0
871067669,"105,00","2981,00","69895,00",60,1
827731200,"747,00","8397,00","46690,00",40,1
733849731,"201,00","2309,00","10720,00",85,1
830837123,"1237,00","9876,00","26433,00",40,0
854623741,"210,00","1115,00","10716,00",40,0
793438434,"1020,00","8744,00","29419,00",45,1
869257938,"1130,00","2066,00","70263,00",56,1
728332432,"850,00","1719,00","62219,00",43,1
791917597,"577,00","757,00","73560,00",99,1
784930458,"881,00","8320,00","94494,00",50,1
883346265,"1424,00","8918,00","25510,00",45,1
801270270,"38,00","6300,00","26514,00",60,1
718194141,"498,00","7075,00","86696,00",40,1
735277568,"873,00","5072,00","20479,00",40,0
820008542,"502,00","6845,00","40326,00",38,0
834271355,"395,00","3777,00","51387,00",40,1
784821558,"171,00","9480,00","52251,00",40,1
734771382,"208,00","8285,00","70676,00",20,0
828516417,"1340,00","1615,00","25922,00",35,1
851237674,"430,00","9426,00","13426,00",40,1
807021914,"1060,00","9300,00","73397,00",40,1
870460181,"401,00","3142,00","12343,00",60,0
762694269,"675,00","4853,00","51986,00",50,1
854053247,"1463,00","8247,00","44374,00",40,1
738942626,"1465,00","8613,00","79459,00",40,1
829153373,"1125,00","4450,00","47653,00",20,1
825309198,"760,00","4708,00","7469,00",18,1
859351797,"615,00","8765,00","9499,00",40,0
897022232,"294,00","9937,00","99210,00",52,1
704623832,"1182,00","3062,00","28776,00",40,1
799820787,"1434,00","1133,00","54755,00",72,1
849177782,"1120,00","6215,00","46594,00",26,0
709049034,"520,00","5093,00","47734,00",45,1
776494705,"297,00","6909,00","50843,00",40,1
821205797,"475,00","7589,00","34391,00",25,0
756249906,"170,00","5088,00","32498,00",20,1
879006761,"250,00","2958,00","57867,00",50,1
761305044,"117,00","2247,00","57075,00",7,0
703393124,"395,00","2513,00","99049,00",40,1
815669265,"584,00","1079,00","99907,00",30,0
726746371,"498,00","66,00","38262,00",40,1
775506505,"1336,00","9707,00","15181,00",40,0
762914792,"1257,00","3317,00","49794,00",40,1
732296922,"1078,00","2904,00","59682,00",45,1
886718814,"126,00","5046,00","66694,00",40,1
795651051,"339,00","4030,00","48093,00",6,0
856698986,"886,00","2843,00","20163,00",44,1
736658580,"848,00","5139,00","83167,00",35,1
731448520,"171,00","7752,00","29203,00",48,1
752787561,"109,00","6030,00","80347,00",40,1
786501424,"882,00","3247,00","68882,00",15,1
732116854,"773,00","4288,00","24903,00",45,1
823122934,"545,00","6590,00","38171,00",40,1
756092945,"773,00","207,00","48842,00",30,0
713291804,"641,00","5072,00","90411,00",25,0
772184414,"1240,00","1602,00","78887,00",40,1
790618664,"143,00","3041,00","65347,00",50,1
705021172,"1018,00","1714,00","58373,00",40,1
771982204,"1284,00","9929,00","78821,00",35,0
849234105,"634,00","7831,00","65819,00",70,1
879480070,"555,00","657,00","69268,00",40,1
719761550,"545,00","1928,00","73201,00",40,0
880204742,"1435,00","3649,00","74750,00",40,1
824494969,"704,00","7057,00","14971,00",25,0
828811499,"1476,00","6923,00","40405,00",30,1
796555274,"788,00","2738,00","66024,00",50,1
794416116,"639,00","3008,00","37437,00",40,0
884105888,"80,00","9022,00","27078,00",40,1
891739678,"953,00","281,00","51703,00",40,0
877427148,"1147,00","5847,00","5011,00",63,1
782426875,"1228,00","3230,00","39067,00",8,1
767131394,"445,00","1958,00","69238,00",40,0
735048013,"68,00","1351,00","71993,00",38,0
713147158,"361,00","4887,00","63113,00",36,1
853523647,"621,00","5345,00","6786,00",45,1
778827002,"451,00","837,00","99049,00",70,0
828779983,"1081,00","6923,00","65094,00",50,1
893744451,"80,00","4945,00","41580,00",40,1
715672875,"738,00","2151,00","13960,00",20,1
876074222,"1011,00","9142,00","23197,00",50,1
768054017,"1380,00","7637,00","98100,00",38,0
822653962,"51,00","6216,00","51636,00",48,1
713864879,"1390,00","9096,00","6304,00",40,1
891788233,"1473,00","5826,00","30443,00",14,1
757027596,"477,00","5457,00","98652,00",15,1
818583946,"1362,00","5939,00","24372,00",60,1
744477367,"176,00","1658,00","10641,00",50,1
851234032,"667,00","2929,00","50298,00",40,0
828893694,"17,00","4990,00","7625,00",20,1
743450213,"545,00","5505,00","54406,00",60,1
737607942,"407,00","3967,00","49067,00",30,1
725569610,"363,00","3489,00","76932,00",50,1
875987807,"708,00","3533,00","45875,00",30,1
775230964,"107,00","7695,00","17419,00",35,0
752645257,"918,00","4371,00","9351,00",45,1
866567630,"786,00","3850,00","32604,00",40,0
820529420,"145,00","8291,00","26274,00",40,0
771353694,"1440,00","2361,00","60556,00",50,1
841919038,"1150,00","2369,00","88377,00",45,1
771349778,"940,00","9232,00","31567,00",26,0
869216744,"150,00","5666,00","85416,00",15,0
701233625,"96,00","7559,00","52721,00",40,1
803089261,"519,00","7947,00","39381,00",40,1
737100904,"527,00","6529,00","33628,00",35,0
763839125,"1158,00","6708,00","57881,00",60,1
865840819,"1255,00","7125,00","54091,00",36,0
763005281,"905,00","8713,00","5697,00",40,0
783112716,"330,00","3689,00","21627,00",25,1
865266715,"144,00","4900,00","65058,00",60,1
867680992,"1423,00","5007,00","25666,00",40,1
814085890,"1059,00","2427,00","18595,00",45,0
741139749,"690,00","762,00","18766,00",45,1
789622365,"1466,00","7254,00","29955,00",50,1
746332860,"294,00","1257,00","75380,00",52,1
858841653,"195,00","2553,00","79664,00",30,1
844933104,"133,00","3698,00","35213,00",50,1
753135906,"1118,00","7411,00","44479,00",40,0
752692646,"1490,00","4556,00","82257,00",50,1
808981168,"591,00","2241,00","89057,00",70,1
885950168,"1243,00","8342,00","73572,00",96,1
776126490,"689,00","9885,00","86030,00",40,0
899334192,"627,00","1358,00","99234,00",49,1
732613251,"804,00","7826,00","24670,00",40,1
844621522,"1430,00","8722,00","9678,00",40,1
846753750,"422,00","7882,00","91253,00",20,1
894900930,"838,00","2314,00","58646,00",40,1
846377255,"364,00","6353,00","24144,00",40,1
855188878,"1237,00","651,00","18814,00",41,1
851624033,"257,00","3252,00","61100,00",4,0
747203822,"829,00","2495,00","11981,00",38,1
808904158,"1417,00","2893,00","31289,00",40,1
817010784,"1453,00","9008,00","57750,00",45,1
743033172,"999,00","6018,00","13247,00",40,1
802707105,"1191,00","3118,00","72290,00",40,1
787831325,"1303,00","2513,00","11264,00",40,1
726365678,"1257,00","4575,00","5053,00",40,1
831572612,"1297,00","2686,00","75223,00",66,1
879341541,"1346,00","8990,00","88702,00",20,1
844664109,"306,00","8617,00","44505,00",35,0
870164606,"1192,00","4267,00","50918,00",44,1
868020995,"172,00","7044,00","19373,00",16,1
845092733,"1356,00","7648,00","17725,00",40,0
710097885,"810,00","4097,00","8046,00",30,0
796618768,"1469,00","6774,00","83176,00",20,0
709888646,"568,00","4547,00","19084,00",40,1
896569778,"1007,00","3347,00","20489,00",40,1
806984272,"1424,00","4219,00","94517,00",30,0
857789916,"820,00","4162,00","83433,00",40,1
855677728,"1200,00","1537,00","94360,00",50,1
899767417,"1471,00","1442,00","18752,00",35,0
818945791,"1379,00","520,00","23629,00",40,1
705084336,"637,00","8839,00","96130,00",40,1
773866057,"464,00","3509,00","99089,00",40,1
869492595,"1287,00","6460,00","75437,00",11,1
